GeneID,GSM7461691,GSM7461692,GSM7461693,GSM7461694,GSM7461695,GSM7461696,GSM7461697,GSM7461698,GSM7461699,GSM7461700,GSM7461702,GSM7461703,GSM7461705,GSM7461706,GSM7461707,GSM7461708,GSM7461709,GSM7461710,GSM7461711,GSM7461712,GSM7461713,GSM7461714,GSM7461715,GSM7461717,GSM7461718,GSM7461720,GSM7461721,GSM7461722,GSM7461723,GSM7461724,GSM7461726,GSM7461727,GSM7461728,GSM7461729,GSM7461730,GSM7461731,GSM7461732,GSM7461733,GSM7461734,GSM7461735,GSM7461736,GSM7461737,GSM7461738,GSM7461739,GSM7461740,GSM7461741,GSM7461743,GSM7461744,GSM7461745,GSM7461746,GSM7461747,GSM7461748,GSM7461749,GSM7461750,GSM7461751,GSM7461752,GSM7461753,GSM7461754,GSM7461755,GSM7461756,GSM7461759,GSM7461760,GSM7461761,GSM7461762,GSM7461764,GSM7461765,GSM7461766,GSM7461767,GSM7461768,GSM7461769,GSM7461770,GSM7461771,GSM7461772,GSM7461774,GSM7461775,GSM7461776,GSM7461777,GSM7461778,GSM7461779,GSM7461780,GSM7461781,GSM7461782,GSM7461783,GSM7461784,GSM7461785,GSM7461786,GSM7461787,GSM7461789,GSM7461790,GSM7461791,GSM7461792,GSM7461793,GSM7461794,GSM7461795,GSM7461796,GSM7461797,GSM7461798,GSM7461799,GSM7461800,GSM7461801,GSM7461802,GSM7461803,GSM7461804,GSM7461805,GSM7461806,GSM7461807,GSM7461808,GSM7461809,GSM7461811,GSM7461812,GSM7461813,GSM7461814,GSM7461815,GSM7461816,GSM7461817,GSM7461818,GSM7461819,GSM7461820,GSM7461821,GSM7461822,GSM7461823,GSM7461824,GSM7461825,GSM7461826,GSM7461827,GSM7461828,GSM7461829,GSM7461830,GSM7461831,GSM7461832,GSM7461833,GSM7461834,als_mean,control_mean,score,Symbol,importance
28475,20.19,52.76,108.0,9.125,62.37,55.49,29.57,86.36,27.72,92.09,45.4,40.78,45.35,820.7,708.3,65.89,1.688,37.63,49.01,23.93,83.46,27.34,48.02,18.54,10.62,27.51,63.74,18.52,5.939,76.67,20.24,120.2,16.37,7.016,13.22,26.69,36.0,86.15,28.11,41.32,87.61,52.82,18.43,145.5,19.85,19.09,35.29,58.94,32.2,104.5,19.17,82.69,19.7,13.2,2.454,125.2,14.73,30.01,12.29,76.25,40.69,12.79,40.08,98.78,6.267,28.65,101.3,96.29,40.17,24.33,33.85,9.336,70.78,23.33,5.993,74.76,92.07,17.81,33.38,14.71,16.46,22.32,29.83,10.9,63.43,28.0,6.419,49.54,20.19,109.5,11.99,83.99,128.3,6.33,3.803,112.1,32.7,49.09,109.5,42.22,13.39,82.23,48.06,26.83,89.89,49.72,37.07,521.6,11.3,319.8,30.52,53.17,34.4,81.4,134.3,20.95,138.9,28.39,37.74,74.73,83.93,6.978,39.16,103.0,80.35,57.27,89.23,39.32,151.1,87.18,94.88,95.19,59.33770833333332,83.20800000000001,-0.48089739694429107,IGHJ6,0.48089739694429107
406942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.484,0.0,0.0,0.0,0.0,0.0,1.147,0.0,0.0,1.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.175,0.0,0.0,4.302,0.0,0.0,1.097,0.0,0.0,0.0,1.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6277,0.7925,0.0,0.0,0.0,1.443,0.0,0.0,2.293,1.188,0.0,0.0,10.04,0.0,0.0,1.611,0.0,0.0,1.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4439,0.0,0.747,0.9933,1.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8163,0.9866,0.0,1.634,2.302,0.0,1.589,0.8649,2.208,0.0,0.0,0.8462,0.0,0.0,0.0,0.0,1.065,0.0,0.0,1.621,0.0,0.0,0.0,0.0,1.804,1.35,1.122,0.0,4.845,0.0,0.0,0.0,0.8723,1.022,3.085,6.405,0.40646979166666664,0.9566194444444444,-0.47628461756897233,MIR150,0.47628461756897233
28386,2.655,0.0,4.643,0.0,1.714,0.7772,0.0,1.135,3.739,1.775,1.787,3.008,0.0,12.2,8.369,2.166,0.0,3.262,0.0,3.844,0.0,0.6223,3.692,1.215,0.0,2.591,3.509,0.0,0.0,6.501,0.0,0.9414,0.0,0.0,2.063,0.0,2.017,5.5,1.536,5.642,1.544,0.0,0.7896,7.175,1.549,0.9482,0.4483,1.376,0.0,0.0,2.148,4.79,0.7173,0.4808,0.4469,8.593,0.0,1.329,0.5594,5.64,1.482,0.0,1.358,0.0,0.4564,0.0,7.267,2.039,0.9143,0.0,0.3082,0.0,0.0,0.0,0.0,5.775,1.59,1.801,0.0,0.6696,2.331,0.3387,0.3879,1.88,2.239,0.5273,2.104,3.007,1.576,0.0,0.0,7.96,0.0,0.0,0.3462,6.546,1.921,0.0,4.172,3.075,1.625,7.098,2.319,0.0,4.936,0.5904,1.687,30.26,1.47,5.122,1.334,1.519,1.253,0.0,5.685,0.5721,0.0,2.481,4.78,4.373,0.849,0.0,0.0,1.103,4.37,3.018,2.882,1.514,6.979,0.0,0.0,0.0,1.8577291666666664,2.9718750000000003,-0.4749510246151104,IGHV5-10-1,0.4749510246151104
10964,0.382,1.38,2.652,2.305,2.74,0.7267,1.407,0.1565,0.1691,2.57,0.2763,0.8732,0.5811,0.2453,0.6884,0.7136,0.9638,0.3542,3.544,9.445,1.058,0.5631,0.9025,2.737,0.2722,10.8,0.9036,0.5085,0.5436,0.6114,0.8523,0.2697,0.1573,0.09633,0.2074,0.4656,0.2839,0.2458,2.902,0.2553,0.745,0.1527,0.2739,0.7657,0.3893,0.4957,15.03,0.2822,0.2695,0.3236,1.773,2.009,0.2019,0.4641,0.593,0.3831,0.3004,1.025,10.59,0.4972,0.08938,0.1218,9.143,4.499,0.6333,1.421,0.9779,0.6887,0.1655,1.158,1.06,2.112,0.3544,2.002,0.2304,1.717,18.5,7.39,0.3852,0.2222,3.978,0.2247,1.03,0.9767,16.75,3.16,1.1,0.2947,0.1584,0.6415,0.2927,1.251,0.5333,0.226,1.232,0.7433,0.4287,1.274,0.5313,0.1623,0.2941,0.9654,1.286,0.4911,0.6269,0.4037,0.1357,2.775,0.5674,1.659,0.1207,0.1718,1.383,0.7175,0.7088,2.174,0.7076,0.2619,0.3694,1.085,0.6658,0.3832,1.28,0.7653,0.2636,1.109,0.49,0.3571,0.2972,0.7907,11.87,0.6705,1.8628761458333332,1.0622972222222222,0.47321298594258593,IFI44L,0.47321298594258593
100423037,0.0,1.815,8.666,0.0,0.0,4.624,6.229,0.0,1.483,1.565,1.329,2.983,5.458,1.613,0.0,0.0,2.438,2.588,7.374,0.0,9.273,1.234,3.083,1.607,5.113,5.481,0.0,0.0,1.43,0.7585,2.437,1.867,0.0,1.267,0.0,0.0,1.333,2.424,2.03,1.865,2.041,0.0,0.0,3.284,1.024,1.254,7.706,0.0,1.108,5.804,1.597,5.429,0.9484,0.9536,0.0,0.0,3.039,0.0,2.219,1.721,3.918,0.0,1.346,2.098,0.9053,5.708,5.543,0.0,1.813,0.0,0.0,0.0,0.0,2.106,0.0,1.636,0.0,4.287,2.442,0.0,0.0,0.0,1.539,4.143,1.87,2.092,0.0,0.7454,0.0,0.0,0.0,1.662,0.0,2.286,1.373,0.0,0.7619,0.0,2.758,3.812,1.074,4.607,1.483,1.615,3.092,0.7807,2.231,3.159,0.0,2.139,0.0,3.012,1.491,0.0,0.7517,2.269,2.068,1.64,2.962,1.927,8.419,1.26,3.142,5.47,9.797,9.796,2.079,2.184,3.257,5.724,6.334,3.736,1.8230020833333338,2.911980555555556,-0.4706690059371459,MIR3176,0.4706690059371459
28434,7.644,7.402,27.9,5.881,15.17,16.9,4.084,13.61,7.184,10.37,10.51,17.49,6.958,222.9,409.3,7.583,1.243,5.279,23.69,18.4,15.07,6.293,9.629,6.281,2.282,6.637,13.92,5.58,2.552,23.01,3.106,24.51,3.768,1.938,3.651,4.336,2.209,23.28,6.729,8.083,5.204,10.75,4.791,22.05,7.048,9.269,7.255,23.93,2.824,14.3,7.466,24.45,5.078,2.918,8.586,26.07,3.487,5.676,9.618,18.87,8.99,1.571,16.65,11.77,2.077,9.824,29.68,12.37,3.93,12.84,4.363,4.126,9.008,15.57,2.391,34.63,9.5,1.093,10.35,7.449,7.41,4.453,7.062,7.394,8.581,2.489,15.36,9.312,4.249,27.29,3.926,26.69,38.64,6.993,4.202,22.59,6.41,10.45,18.52,9.913,7.395,27.02,11.42,2.676,14.98,3.981,6.256,43.9,2.675,13.9,3.822,6.719,9.755,11.1,22.42,5.015,40.07,6.9,4.079,13.27,6.01,4.497,9.169,12.83,6.917,12.77,11.66,5.709,26.16,14.59,9.249,11.62,17.050260416666664,12.050749999999999,0.46788693354753547,IGHV3-33,0.46788693354753547
100500908,0.0,0.0,2.241,0.0,0.8792,1.595,0.0,1.33,0.767,1.619,0.4583,0.3857,1.882,0.0,0.0,0.6837,0.0,1.339,0.0,3.154,0.0,1.277,0.0,1.662,0.0,0.0,0.5538,2.516,0.0,0.0,0.0,0.9657,0.0,0.0,0.0,0.0,0.6896,0.0,0.0,0.0,0.0,2.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.001,0.0,0.0,0.0,1.973,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.6965,0.0,0.0,3.691,0.0,0.0,3.752,0.0,0.0,0.0,0.0,0.0,0.7463,0.8463,0.0,1.478,0.0,1.374,0.0,0.0,0.0,0.0,1.934,0.0,0.0,0.7711,2.155,0.0,0.0,0.0,0.0,0.0,2.841,0.0,1.576,0.4763,0.9511,0.7886,1.111,3.178,0.3069,0.0,1.066,0.0,0.0,0.0,0.0,1.106,2.737,1.558,0.514,2.253,3.11,1.565,0.0,0.0,0.0,1.994,3.484,1.303,0.0,1.132,0.0,1.126,1.075,3.955,0.8423,0.4934,2.978,0.0,0.5402833333333333,1.1299888888888892,-0.4676501472241402,MIR3613,0.4676501472241402
3048,205.7,141.6,83.35,193.2,265.6,17.05,916.7,309.9,83.93,829.1,394.0,206.2,43.03,148.9,1889.0,156.3,20.78,231.3,78.82,220.9,651.0,919.7,467.1,85.38,427.6,4654.0,1595.0,741.0,683.7,1680.0,132.1,1137.0,696.9,220.8,2660.0,1012.0,174.5,2.482,4954.0,55.28,61.44,314.5,145.3,401.3,150.8,1176.0,109.2,178.5,18.71,113.8,693.4,860.9,226.8,1176.0,710.5,605.0,72.82,116.7,156.5,255.0,178.4,2004.0,87.89,87.33,898.2,141.8,168.2,75.51,41.78,114.0,298.5,78.29,177.5,816.0,186.8,783.3,457.5,117.2,274.2,114.2,2563.0,461.4,1355.0,1359.0,398.7,1331.0,872.6,504.2,1301.0,43.65,2184.0,962.6,187.5,69.16,629.4,75.53,233.2,51.19,220.6,123.4,7209.0,79.18,701.0,53.44,31.02,2469.0,5206.0,252.7,4703.0,323.1,627.4,182.9,1086.0,1745.0,90.05,118.6,768.9,587.7,215.2,139.4,192.1,20.51,98.13,994.8,358.7,61.52,147.3,431.3,48.52,156.5,99.05,410.5,607.5667916666665,839.8863888888889,-0.46649528204596336,HBG2,0.46649528204596336
28699,0.0,0.0,9.435,0.0,0.0,2.238,0.0,3.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.308,0.0,2.141,1.475,0.0,3.583,2.238,0.0,1.856,0.0,0.0,3.53,0.0,3.303,0.0,0.0,0.0,0.0,2.97,0.0,0.9676,4.692,0.0,2.707,2.963,0.0,0.0,1.589,0.0,0.0,0.0,3.169,6.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.03,4.996,0.0,1.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.182,0.0,0.0,0.0,0.0,0.0,8.417,0.0,0.0,0.0,2.234,0.0,0.0,0.0,0.0,4.328,0.0,0.0,0.0,0.0,0.0,0.0,7.974,22.17,4.424,0.0,0.0,0.0,6.237,0.7431,2.153,1.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.606,0.0,0.0,2.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094,0.0,0.0,3.964,0.0,0.6924,0.0,0.0,1.3900791666666665,0.7300416666666668,0.46625162099626566,TRAJ56,0.46625162099626566
100189253,0.0,2.237,2.671,0.0,1.048,0.0,4.388,0.0,4.571,0.0,0.0,0.4596,24.67,0.9942,0.0,0.0,0.0,1.595,0.0,6.266,0.0,1.522,0.0,0.6603,0.0,0.0,1.32,0.0,0.0,0.0,1.502,1.151,0.0,0.0,0.0,0.0,0.0,12.95,2.503,0.0,0.0,0.0,0.0,0.0,0.0,1.546,0.7309,0.0,0.0,2.385,0.0,1.116,0.0,0.0,26.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81,5.174,1.116,5.278,1.367,9.97,3.354,11.55,0.0,0.0,0.0,1.298,0.0,3.026,0.0,0.0,0.7525,0.0,0.0,0.0,0.0,1.022,2.305,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.693,0.0,3.757,0.0,0.0,0.0,1.324,0.0,1.463,0.0,0.0,0.0,0.0,0.0,0.0,1.318,1.087,0.0,0.0,0.0,0.0,0.0,2.549,0.0,0.0,0.0,0.0,1.553,0.4305,1.349,6.504,0.0,1.281,2.693,0.0,1.176,6.389,0.0,1.6408489583333343,0.9131527777777778,0.46504970291369707,TRY-ATA1-1,0.46504970291369707
3934,12.01,42.22,41.38,84.81,25.0,45.0,17.58,19.12,101.3,12.71,23.24,22.96,11.38,25.4,106.5,7.036,16.99,58.38,16.67,13.39,12.72,157.3,39.17,49.67,15.85,8.872,28.79,26.62,1.255,5.245,12.3,11.27,8.598,49.5,8.757,27.38,3.439,15.43,18.27,16.38,23.97,17.63,30.51,9.611,5.731,6.742,4.489,4.672,73.06,7.857,16.54,8.938,107.0,22.4,8.949,25.7,24.85,9.517,17.46,48.92,36.55,37.53,33.99,3.915,13.91,14.64,7.666,11.01,4.279,23.53,5.501,19.69,26.65,3.468,27.71,7.902,34.04,13.33,12.86,13.56,13.92,14.16,16.21,212.9,36.02,6.275,12.41,94.08,7.317,18.98,53.87,26.45,53.75,4.767,2.261,17.27,28.26,47.85,3.532,10.71,30.89,8.035,21.52,31.9,11.76,28.36,39.66,46.64,22.52,6.573,14.71,5.372,69.1,11.95,10.23,8.469,26.78,12.6,6.308,35.12,45.09,1.936,5.327,14.65,2.316,4.898,18.14,19.3,10.54,8.533,32.1,5.167,27.466760416666663,19.634611111111113,0.4642120714405714,LCN2,0.4642120714405714
28803,2.102,0.9413,3.372,0.2137,0.6613,1.199,0.2308,3.335,3.269,1.015,4.941,3.384,0.4719,2.301,9.784,1.543,0.9483,3.356,2.295,5.273,2.405,0.0,6.197,1.945,1.658,1.599,6.664,1.577,1.112,7.279,2.844,6.779,1.533,0.6572,0.3538,4.411,0.5187,7.545,1.58,0.9674,0.0,1.042,0.0,10.5,0.0,0.9755,4.92,1.415,0.2873,3.011,3.176,9.153,1.722,0.742,0.0,10.38,1.577,1.975,6.331,5.802,0.0,0.7989,2.445,5.986,1.409,2.776,2.3,0.8389,1.646,3.949,1.902,0.0,4.874,5.463,1.31,1.485,2.974,0.7413,2.296,2.755,1.713,2.788,0.7982,0.4298,4.486,0.0,4.088,4.833,4.863,5.334,3.245,12.07,9.096,0.8893,1.425,6.734,0.7904,2.627,4.531,1.582,3.065,5.71,1.616,0.0,10.42,0.8099,2.025,35.64,0.0,25.24,0.9148,1.367,1.289,1.506,7.019,0.3924,11.26,1.489,0.6147,2.999,2.184,0.9803,2.626,1.702,1.759,3.105,7.279,1.558,10.35,0.2474,2.091,1.551,2.9167874999999994,4.398330555555554,-0.4628424609961949,IGLV3-10,0.4628424609961949
10561,0.418,1.845,3.666,1.95,2.696,0.7251,1.782,0.1366,0.135,0.9262,0.09412,0.6732,0.4693,0.2692,0.4351,0.4312,0.4069,0.4124,3.581,15.79,1.548,0.8428,0.3976,2.56,0.6014,6.965,0.6661,0.5074,0.499,1.22,1.553,0.2408,0.2243,0.173,0.2173,0.3785,0.1517,0.1839,2.619,0.4811,0.4646,0.1828,0.3208,1.246,0.3573,0.3044,9.121,0.2816,0.08403,0.05872,1.422,1.455,0.1727,0.5643,0.5917,0.1574,0.2306,0.9868,5.747,0.235,0.327,0.07478,7.376,4.458,0.8929,2.165,0.7234,0.27,0.3715,0.7643,1.447,1.105,0.3308,1.774,0.2627,1.204,11.8,6.853,0.2177,0.1209,2.045,0.2242,0.7705,0.8613,12.73,2.18,0.7878,0.475,0.2213,0.4161,0.1752,1.11,0.3231,0.2775,1.084,0.1854,0.3121,1.334,0.3488,0.3008,0.3749,1.383,1.297,0.5757,0.6099,0.2725,0.1354,1.234,0.1769,1.558,0.05352,0.2057,0.8294,0.4956,0.5475,2.319,0.8629,0.2365,0.2607,0.9944,1.635,0.7839,1.388,0.7138,0.1372,0.4625,0.3785,0.4392,0.2965,0.5718,6.885,0.3969,1.5547953124999998,0.8557366666666666,0.46121570537140316,IFI44,0.46121570537140316
28753,1.105,0.0,0.0,0.0,5.795,2.102,4.854,1.754,0.0,0.0,1.812,2.034,0.0,1.1,2.058,0.0,0.0,0.0,2.011,2.772,1.581,0.0,13.66,0.0,3.486,0.0,1.46,1.658,0.0,25.86,9.968,0.0,2.016,0.0,0.0,0.0,0.0,1.102,8.306,0.0,2.783,0.0,0.0,11.94,0.0,6.838,0.0,2.977,3.021,2.638,6.534,0.0,0.0,1.3,26.59,0.0,0.0,0.0,3.026,4.693,0.0,1.68,0.0,8.584,1.234,0.0,3.024,0.0,2.473,0.0,0.0,1.839,0.0,1.436,0.0,0.0,0.0,0.0,1.248,0.0,0.0,0.0,0.0,1.13,1.275,0.0,1.264,8.131,0.0,0.0,2.625,0.0,1.708,1.558,5.618,0.0,0.0,1.883,0.0,0.0,5.859,2.094,3.641,3.302,4.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.355,0.0,2.05,0.0,0.0,0.0,0.8079,0.0,0.0,0.0,3.333,1.492,0.0,0.0,1.417,3.724,0.0,0.6504,12.56,0.0,2.2256354166666674,1.3440083333333335,0.46060568568029175,TRAJ2,0.46060568568029175
